Id,Birthdate,CreatedDate,Location_x,City,State,CityState,How_did_you_hear_about_Elite_Meet,Your_transition_to_civilian_life_begin,Undergrad,Undergrad_School,Undergrad_major,Grad_Degree,Graduate_School,Grad_Degree_Type,Years_of_Service,Officer,Military_specialty_in_real_words,Whichcourse,When_did_you_graduate,What_was_your_first_unit_after_grad,Branch,Tribe,What_locations_do_you_WANT_to_live_in,Where_do_you_NOT_WANT_to_live,What_would_be_your_ideal_next_job,Target_Industries_Pls_pick_up_to_Three,of_informational_interviews_completed,of_job_formal_interviews_completed,of_counting_getting_a_job_through_EM,What_s_more_important_to_you,How_mobile_are_you_and_your_family,Lead_RecordType,Created,Approx_Age,Combined,Location_y,Coordinates,latitude,longitude,scaled,text
003f400001VM301AAD,,8/1/20 11:30,"Washington,DC",Washington,DC,"Washington, DC",Friend,7/15/20 0:00,Complete,George Washington University,Finance,Complete,Naval Postgraduate School,,24.0,True,Enlisted USMC Infantry and Force Recon Marine--1991-2002 SEAL Officer--2002-2015,BUD/S (SEAL),5/16/03 0:00,ST-1,Navy,SEAL,Moving to San Diego in Dec 2020,,"Any position with a career track,merit-based upward mobility,with flexibility to work remotely",Defense Contracting;Security;Aerospace and Defense,More than 10,0,Not a ton,Job,3,Veteran,2020-08-01,46.0,29.0,"Washington, DC","Washington, District of Columbia, 20230, United States of America",38.8949924,-77.0365581,19.61941368597148,"Washington, DC: 29"
003f400001Vg3kiAAB,,8/11/20 0:40,"Phoenix,AZ",Phoenix,AZ,"Phoenix, AZ",Co-worker,,In Progress,University of Charleston,Cybersecurity,,,,14.0,False,,Q Course (SF),6/1/07 0:00,C/3-1SFG(A) ODA196,Army,Green Beret,,,,,0,2,Not a ton,Job,I can move tomorrow,Veteran,2020-08-11,33.0,4.0,"Phoenix, AZ","Phoenix, Maricopa County, Arizona, United States of America",33.448436699999995,-112.07414170000001,7.0528957221381345,"Phoenix, AZ: 4"
003f400001Vg3moAAB,,8/11/20 0:50,"San Antonio,TX",San Antonio,TX,"San Antonio, TX",LinkedIn,,Complete,Saint Cloud State,Political Science,Complete,Indiana University Kelley School of Business,MBA,8.0,False,Air Force Special Operations Weather Team - (SOWT) Weather Guy.,Other,6/17/11 0:00,10th Combat Weather Squadron,Air Force,SOWT,San Antonio,GA,Consulting or  Program/Project Management,Finance;Consulting;Aerospace and Defense,4,0,3,Location,Never moving again,Veteran,2020-08-11,27.0,9.0,"San Antonio, TX","San Antonio, Bexar County, Texas, United States of America",29.424600199999997,-98.4951405,9.689556281367004,"San Antonio, TX: 9"
003f400001Vg4AOAAZ,,8/11/20 2:02,"Clarksville,TN",Clarksville,TN,"Clarksville, TN",Networking,6/19/20 0:00,In Progress,American Military University,Middle Eastern Studies,,,,21.0,False,A Green Beret is a military diplomat working one the front lines with America's allies and against her enemies. My most recent position was as a team sergeant where I managed  a 12 man team designed to combat advise and assist irregular units.,Q Course (SF),10/19/06 0:00,5th Special Forces Group,Army,Green Beret,any,any,A trade desk at the NYSE with Goldman Sachs,Finance;Consulting,2,2,5,Job,4,Veteran,2020-08-11,40.0,19.0,"Clarksville, TN","Clarksville, Montgomery County, Tennessee, United States of America",36.5277607,-87.35887029999998,13.989643909822352,"Clarksville, TN: 19"
003f400001VihBYAAZ,,8/3/20 0:04,"Wilmington,NC",Wilmington,NC,"Wilmington, NC",Colleague - Transitioning,5/1/21 0:00,Complete,Lock Haven University,Health Sciences,,,,,True,Special Operations Officer - Marine Special Operations Team Commander,Individual Training Course (Raider),5/11/18 0:00,"Kilo Co,3d Marine Raider Battalion",Marine Corps,Raider,Greater Pittsburgh Area or Morgantown WV,,"Entrepreneur,Counsulting,Security",,,,5,,3,Veteran,2020-08-03,,7.0,"Wilmington, NC","Wilmington, New Hanover County, North Carolina, United States of America",34.2257282,-77.9447107,8.556639847048514,"Wilmington, NC: 7"
003f400001WH85iAAD,,8/14/20 11:10,Unit 632 400 W. North St.,Raleigh-Durham,NC,"Raleigh-Durham, NC",Friend,,Complete,James Madison University,Kinesiology,,,,13.0,False,Special Forces Medic/ Intelligence Sergeant,Q Course (SF),4/10/11 0:00,4/3 SFG (A),Army,Green Beret,"Raleigh,Pacific North West,Colorado","California,Florida,the south,midwest,great lakes region",Entrepreneur,Entrepreneurship;Real Estate;Defense Contracting,3,2,5,Location,3,Veteran,2020-08-14,32.0,11.0,"Raleigh-Durham, NC","Raleigh-Durham International Airport, Nellman Lane, Lennox at Brier Creek: Country Club Collection, Brier Creek, Raleigh, Wake County, North Carolina, 27560, United States of America",35.88036144999999,-78.78723821716514,10.010435752409784,"Raleigh-Durham, NC: 11"
003f400001Wa7raAAB,,8/18/20 19:32,"Fort Campbell,KY",Clarksville,TN,"Clarksville, TN",Colleague,4/1/20 0:00,Complete,University of North Texas,History,Complete,University of North Texas,,7.0,False,Special Forces Weapons Sergeant,Q Course (SF),12/11/14 0:00,A/2/5th Special Forces Group (Airborne),Army,Green Beret,Dallas/Ft Worth; Austin; Nashville,Northeast; West Coast,Management Consulting; International Business Development (Defense),Consulting,3,0,6,Job,I can move tomorrow,Veteran,2020-08-18,26.0,19.0,"Clarksville, TN","Clarksville, Montgomery County, Tennessee, United States of America",36.5277607,-87.35887029999998,13.989643909822352,"Clarksville, TN: 19"
003f400001Wa7vNAAR,,8/18/20 19:27,"Washington,DC",Washington,DC,"Washington, DC",Friend,4/1/21 0:00,Complete,"University of Virginia,McIntire School of Commerce",Business Administration,In Progress,Johns Hopkins University,,8.5,True,I am an F/A-18 pilot with special qualification as a Landing Signals Officer and Forward Air Controller (Airborne).  I also have spent a tour embedded with the intelligence community providing first-hand experience to their operations and analysis.,Winged as a fighter pilot (Flight Officer),8/4/13 0:00,"VFA-106 for FRS,then VFA-211 for the fleet",Navy,Pilot,"New York City,Washington D.C.,or Boston",Nothing specific in mind for places not to go,Investment Banking Associate or Private Equity Associate,Finance,More than 10,0,5,Job,I can move tomorrow,Veteran,2020-08-18,30.5,29.0,"Washington, DC","Washington, District of Columbia, 20230, United States of America",38.8949924,-77.0365581,19.61941368597148,"Washington, DC: 29"
003f400001Wa7vvAAB,,8/18/20 19:26,"Fort Bragg,NC",Fayetteville,NC,"Fayetteville, NC",Friend,1/31/20 0:00,Complete,US Military Academy,Computer Science,In Progress,UNMC for IPAP program,,13.0,True,Special Forces Officer now going through the PA program,Q Course (SF),4/5/12 0:00,1-10 SFG(A),Army,Green Beret,Raleigh-Durham-Chapel Hill area NC,,Physician Assistant,Healthcare,,,Not a ton,Location,1,Veteran,2020-08-18,35.0,24.0,"Fayetteville, NC","Fayetteville, Cumberland County, North Carolina, United States of America",35.052575899999994,-78.878292,14.411933402373936,"Fayetteville, NC: 24"
003f400001Wa7xXAAR,,8/18/20 19:29,"Cave Creek,AZ",Cave Creek,AZ,"Cave Creek, AZ",LinkedIn,1/1/20 0:00,Complete,Georgia Southern University,Anthropology,Complete,Naval Postgraduate School,,20.0,True,Special Forces Officer,Q Course (SF),11/15/03 0:00,3rd Special Forces Group (Airborne),Army,Green Beret,"Arizona,Florida","Phoenix,AZ",I don?t know,Entrepreneurship;Consulting;Aerospace and Defense,5,0,Not a ton,Location,1,Veteran,2020-08-18,42.0,1.0,"Cave Creek, AZ","Cave Creek, Maricopa County, Arizona, United States of America",33.8333333,-111.95083329999999,4.064327252449614,"Cave Creek, AZ: 1"
003f400001Wa8A2AAJ,,8/18/20 19:46,"Washington,DC",Washington,DC,"Washington, DC",LinkedIn,7/1/08 0:00,,,Business Administration,Complete,Cornell/Harvard Universities,,23.0,True,Aviator VBSS/USCG Deployable Operations? Group,Winged as a fighter pilot (Flight Officer),3/25/90 0:00,Coast Guard Air Station San Diego,Coast Guard,Pilot,"Metropolitan DC,Maryland,Northern VA",West Coast,Director of Security,Consulting;Government;Industrial,3,,Not a ton,Location,2,Veteran,2020-08-18,45.0,29.0,"Washington, DC","Washington, District of Columbia, 20230, United States of America",38.8949924,-77.0365581,19.61941368597148,"Washington, DC: 29"
003f400001Wa8GOAAZ,,8/18/20 19:57,"Pinehurst,NC",Pinehurst,NC,"Pinehurst, NC",Co-worker,2/27/20 0:00,Complete,US Military Academy,American Politics,Complete,Duke University,,20.0,True,Operator Officer for Army Special Mission Unit at Fort Bragg NC,Q Course (SF),10/14/05 0:00,7th Special Forces Group,Army,Green Beret,North Carolina,"North,Midwest,West Coast",President of Defense Contracting Company,Entrepreneurship;Real Estate;Defense Contracting,1,1,Not a ton,Location,3,Veteran,2020-08-18,42.0,2.0,"Pinehurst, NC","Pinehurst, Moore County, North Carolina, 28374, United States of America",35.1946235,-79.46793170000002,4.9089062375527766,"Pinehurst, NC: 2"
003f400001Wa8GcAAJ,,8/18/20 19:54,76 west concourse,,,"None, None",Family,4/16/19 0:00,,,,,,,4.0,False,Infantryman,RASP (RR),4/8/16 0:00,2nd Ranger Battalion,Army,Ranger,"Carolinas,Pennsylvania,New Jersey",California,IT sales,IT / Cyber Security;Engineering;Security,,,,Job,I can move tomorrow,Veteran,2020-08-18,23.0,,,,,,,
003f400001Wa8N6AAJ,,8/18/20 20:01,"Los Angeles,CA",Los Angeles,CA,"Los Angeles, California",LinkedIn,11/10/16 0:00,,American Military University,International Relations,Complete,University of Southern California,,10.0,False,Special Forces Weapons Sergeant,Q Course (SF),6/1/06 0:00,A co 2/1 1st SFG (A),Army,Green Beret,"Florida,California,Nevada",The Midwest,Director of security,Consulting;Defense Contracting;Security,0,9,Only option...and I really need a job,Job,I can move tomorrow,Veteran,2020-08-18,29.0,6.0,"Los Angeles, California","Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666,8.452959451923842,"Los Angeles, California: 6"
003f400001Wa8xPAAR,,8/18/20 19:57,"Pinehurst,NC",Pinehurst,NC,"Pinehurst, NC",Friend,6/30/20 0:00,Complete,Central Texas College,Applied Sciences,Complete,American Military University,,26.0,False,"Operations Manager for SOF operations covering two COCOMs,providing input to a 3-Star Command decision making process,and program manager for various high visibility events and competitions such as Army SOF Best Warrior,Gold Star Memorial,and Congressional Symposiums.",Q Course (SF),2/1/02 0:00,10th SFG (A),Army,Green Beret,"NC (for next 4 years),WI,MT, WA","IL,CA,NY,Southwest",SERE Instructor / Project Manager / Lessons Learned,Government,2,,8,Location,1,Veteran,2020-08-18,45.0,2.0,"Pinehurst, NC","Pinehurst, Moore County, North Carolina, 28374, United States of America",35.1946235,-79.46793170000002,4.9089062375527766,"Pinehurst, NC: 2"
003f400001Wa9x8AAB,,8/18/20 20:05,"Hunter Army Airfield,GA",Hunter Army Airfield,GA,"Hunter Army Airfield, GA",Friend,12/1/20 0:00,Complete,Monmouth University,Criminal Justice,Complete,Monmouth University,,5.0,True,"Infantry Officer: Lead groups up to 45-people. Administrative and planning expert with a focus in leading training and combat operations. Additionally,manages and organizes personnel and reports on organizational improvement and is responsible for procurement,property accountability,and leader development.",RASP (RR),10/5/18 0:00,"1st Ranger Battalion,75th Ranger Regiment",Army,Ranger,"Houston,TX; Austin,TX",Northeast,"Project Manager,Defense Contractor,or Sales",Defense Contracting,0,0,6,Location,4,Veteran,2020-08-18,27.0,2.0,"Hunter Army Airfield, GA","Hunter Army Airfield, 525, Dennis Street, White Bluff, Chippewa Terrace, Savannah, Chatham County, Georgia, 31409, United States of America",32.009377400000005,-81.15073343830845,6.2968613080538525,"Hunter Army Airfield, GA: 2"
003f400001WaA2XAAV,,8/18/20 20:06,"Denver,CO",Denver,CO,"Denver, CO",Web search,,In Progress,University of Colorado Boulder,Computer Science,,,,12.0,False,Navy SEAL/ Development Group,BUD/S (SEAL),,Seal team 1,Navy,SEAL,"Denver,San Diego",South of the Mason Dixon line,Project Man/Operations Manager/Tech Project Manager,Finance;Consulting;IT / Cyber Security;Engineering;Aerospace and Defense;Tech,4,1,5,Job,3,Veteran,2020-08-18,31.0,7.0,"Denver, CO","Denver, Denver County, Colorado, United States of America",39.7392364,-104.98486229999999,8.699673384848241,"Denver, CO: 7"
003f400001WaAwNAAV,,8/18/20 21:28,"Phoenix,AZ",Phoenix,AZ,"Phoenix, AZ",Friend,1/28/05 0:00,,,,,,,3.0,False,"1st Ranger Battalion,75th Ranger Regiment from 2002 to 2005.  Ranger Qualified. Primarily we were the door kickers. Rifleman,saw-gunner,assistant gunner,etc. I am now owner / CEO of 2 digital marketing agencies and an e-commerce brand.",RASP (RR),11/11/03 0:00,Jan-75,Army,Ranger,"Currently in Phoenix,Considering Maui or Oahu.",,"I am half way in-between ""professional"" and ""veteran""",Entrepreneurship;Consulting;Other,0,0,Not a ton,Job,I can move tomorrow,Veteran,2020-08-18,22.0,4.0,"Phoenix, AZ","Phoenix, Maricopa County, Arizona, United States of America",33.448436699999995,-112.07414170000001,7.0528957221381345,"Phoenix, AZ: 4"
003f400001WaClHAAV,,8/19/20 1:06,"Boone,NC",Boone,NC,"Boone, NC",Colleague - Transitioning,12/16/20 0:00,In Progress,Appalachian State University,Business Administration,,,,10.0,False,"As a Green Beret (US Army Special Forces) I frequently partnered with local indigenous forces and lived with them in close proximity,instructing units on tactics including desert mobility,heavy machine gun employment,urban operations,long distance marksmanship etc etc.  As an 18C Special Forces Engineer Sergeant I was responsible for cross training Detachment members on demolitions and breaching as well as IED detection and reaction techniques. I frequently managed and disbursed Operationa",Q Course (SF),9/12/13 0:00,5th Special Forces Group (A),Army,Green Beret,"Prefer Virginia,North Carolina (Raleigh/Durham NC,Charlottesville/ Richmond VA)",North East or West Coast,"Project Manager,preferably in operations or supply chain",Consulting;Real Estate;Industrial,,,3,Job,4,Veteran,2020-08-19,29.0,1.0,"Boone, NC","Boone, Watauga County, North Carolina, United States of America",36.216795,-81.6745517,4.182386680474788,"Boone, NC: 1"
003f400001WauEOAAZ,,8/19/20 11:15,"San Diego,CA",San Diego,CA,"San Diego, California",Co-worker,5/1/21 0:00,Complete,Norwich University,Criminal Justice,,,,6.0,False,"Special Warfare Boat Operator. In real words,I am a member of the Special Operations Team that is responsible for the safe movement of other forces. I drive boats,jet skis,trucks,whatever is needed to safely move people.",Crewman Qualification Training (SWCC),7/14/16 0:00,Special Boat Team 12,Navy,SWCC,Southern California,,Corporate Security Manager / Law Enforcement Officer,Security,0,0,Not a ton,Location,3,Veteran,2020-08-19,25.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400001WaxVVAAZ,,8/19/20 11:25,"Arlington,VA",Arlington,VA,"Arlington, VA",went to a meeting,,Complete,Furman University,Fine Art Graphic Design,,,,10.0,True,SF Officer,Q Course (SF),,173rd AB BDE,Army,Green Beret,,,I have it,,,,,,,Veteran,2020-08-19,32.0,4.0,"Arlington, VA","Arlington, Arlington County, Virginia, United States of America",38.890396100000004,-77.0841585,7.063490799012188,"Arlington, VA: 4"
003f400001WcLGAAA3,,8/20/20 22:40,"Fort Carson,CO",Colorado Springs,CO,"Colorado Springs, CO",Co-worker,5/1/21 0:00,Complete,Texas A&M University,Engineering,,,,6.0,True,"Special operations qualified infantry officer. Trained and experienced in leading large teams of up to 100 subordinates, problem solving in complex environments,collaborating professionally in languages other than English.",RASP (RR),3/1/17 0:00,"2D Battalion,75th Ranger Regiment",Army,Ranger,Houston Texas,outside of  Texas,"Looking for Internship,prior to starting law school fall of 2021,in M&A or energy sector",Engineering,0,0,Not a ton,Location,5,Veteran,2020-08-20,28.0,15.0,"Colorado Springs, CO","Colorado Springs, El Paso County, Colorado, United States of America",38.8339578,-104.8253485,11.956145941209273,"Colorado Springs, CO: 15"
003f400001WcLIBAA3,,8/20/20 22:42,"San Antonio,TX",San Antonio,TX,"San Antonio, TX",F-15E Networking Group,9/1/22 0:00,Complete,Embryo Riddle Aeronautical University,Aerospace Engineering,Complete,University of Oklahoma,,10.0,True,"F-15E WSO (Dozens of TDYs,Deployments,Combat Hours,etc...)  Chief,U.S. Air Forces in Europe Nuclear Operations (Responsible for USAF's #1 Pri Mission)  Chief,Fighter Assignments F-15C/E (Manages 1,300+ Careers on a daily basis,within a dynamic and evolving environment)  Co-CEO,Badass Patches LLC (4th year of company experiencing YOY growth upwards of 50%,fragged to hit 250K in revenue,fully funded on sweat equity) *Civilian Side Hustle*",Winged as a fighter pilot (Flight Officer),3/1/13 0:00,335th Fighter Squadron,Air Force,Pilot,Open to just about anywhere but absolutely love living abroad and experiencing other cultures.,Where there's no opportunity for growth.,"Finance,Project Management,FMS,Consulting,Startups,etc... Anything that challenges me.",Entrepreneurship;Finance;Consulting,0,0,5,Job,4,Veteran,2020-08-20,32.0,9.0,"San Antonio, TX","San Antonio, Bexar County, Texas, United States of America",29.424600199999997,-98.4951405,9.689556281367004,"San Antonio, TX: 9"
003f400001WcLIfAAN,,8/20/20 22:43,"Hampton Roads,VA",Hampton Roads,VA,"Hampton Roads, VA",Co-worker,9/1/20 0:00,Complete,Henley-Putnam University,Terrorism and Counterterrorism Studies,,,,36.0,True,SEAL Senior Enlisted and SEAL Officer,BUD/S (SEAL),11/22/85 0:00,SEAL Team FOUR,Navy,SEAL,Virginia Beach/Chesapeake,California,GS,Aerospace and Defense,,,,Job,2,Veteran,2020-08-20,58.0,1.0,"Hampton Roads, VA","Hampton Roads, Virginia, United States of America",36.9507552,-76.41141865690076,4.109734724766988,"Hampton Roads, VA: 1"
003f400001WtHLoAAN,,8/27/20 11:17,"Eglin AFB,FL",Fort Walton Beach,FL,"Fort Walton Beach, FL",Co-worker,12/1/20 0:00,,,,,,,12.0,False,"Special Forces Weapons Sergeant,expert in all weapons both foreign and domestic",Q Course (SF),3/6/14 0:00,"1/7 SFG(A),SFODA 7114",Army,Green Beret,The Southeast,The Northeast,"Some sort of either defense contracting,program management,real estate,or sales",Entrepreneurship;Real Estate;Defense Contracting,,,Not a ton,Location,4,Veteran,2020-08-27,31.0,11.0,"Fort Walton Beach, FL","Fort Walton Beach, Okaloosa County, Florida, 32548, United States of America",30.405755199999998,-86.618842,10.432725244961363,"Fort Walton Beach, FL: 11"
